file,status,n_salt_bridges_int,n_aromatic_stacking_int,n_hydrophobic_int,n_repulsive_int
neg_7Z1C_2_cleaned__vhh_5F7N_cleaned_2.pdb,OK,0,0,11,0
neg_7Z1C_cleaned__vhh_7V35_cleaned_2.pdb,OK,1,0,15,0
neg_7Z1B_1_cleaned__vhh_4S10_cleaned_1.pdb,OK,1,0,114,3
neg_7ZF4_cleaned__vhh_4BEL_cleaned_1.pdb,OK,0,0,8,0
neg_7Z1C_cleaned__vhh_7Z1B_1_cleaned_1.pdb,OK,0,0,4,0
neg_7ZF4_cleaned__vhh_6H16_cleaned_2.pdb,OK,0,1,51,0
neg_7ZFB_cleaned__vhh_4EIZ_cleaned_2.pdb,OK,0,1,35,2
neg_7ZFC_cleaned__vhh_5C1M_cleaned_2.pdb,OK,0,0,4,0
neg_7ZAU_cleaned__vhh_4Z9K_cleaned_2.pdb,OK,1,0,12,3
neg_7ZFB_cleaned__vhh_7UBX_cleaned_1.pdb,OK,1,0,18,1
neg_7ZFC_cleaned__vhh_4BFB_0_cleaned_1.pdb,OK,0,0,9,1
neg_7ZG0_cleaned__vhh_7UST_cleaned_1.pdb,OK,2,0,21,1
neg_7ZG0_cleaned__vhh_7X2F_cleaned_2.pdb,OK,3,0,11,1
neg_7ZK1_1_cleaned__vhh_7VVJ_cleaned_2.pdb,OK,0,0,12,1
neg_7ZK1_0_cleaned__vhh_4C57_cleaned_1.pdb,OK,1,0,14,1
neg_7ZK1_cleaned__vhh_7VVL_cleaned_1.pdb,OK,0,0,21,2
neg_7ZG0_1_cleaned__vhh_7BC7_cleaned_1.pdb,OK,1,0,17,5
neg_7ZK1_0_cleaned__vhh_6I53_cleaned_2.pdb,OK,0,0,14,0
neg_7ZK1_cleaned__vhh_7P14_cleaned_2.pdb,OK,0,0,20,0
neg_7ZG0_1_cleaned__vhh_7VFA_cleaned_2.pdb,OK,1,0,12,1
neg_7ZKW_cleaned__vhh_5F8R_cleaned_1.pdb,OK,0,0,10,1
neg_7ZKZ_0_cleaned__vhh_7VFB_cleaned_2.pdb,OK,1,0,17,0
neg_7ZKZ_1_cleaned__vhh_6RAJ_cleaned_1.pdb,OK,0,0,9,0
neg_7ZKW_cleaned__vhh_6GK4_cleaned_2.pdb,OK,1,0,67,3
neg_7ZKZ_0_cleaned__vhh_8WG8_cleaned_1.pdb,OK,1,1,28,2
neg_7ZKZ_cleaned__vhh_7D5Q_0_cleaned_2.pdb,OK,0,0,51,0
neg_7ZKZ_1_cleaned__vhh_7PAF_cleaned_2.pdb,OK,0,0,7,0
neg_7ZKZ_cleaned__vhh_7KI1_cleaned_1.pdb,OK,1,0,19,0
neg_7ZML_cleaned__vhh_3R0M_cleaned_2.pdb,OK,0,0,15,0
neg_7ZML_cleaned__vhh_5TD8_cleaned_1.pdb,OK,2,0,5,0
neg_7ZMM_cleaned__vhh_8JIU_cleaned_2.pdb,OK,1,0,29,2
neg_7ZMM_cleaned__vhh_6RAN_cleaned_1.pdb,OK,0,0,3,0
neg_7ZMO_0_cleaned__vhh_5VXJ_cleaned_1.pdb,OK,0,0,16,0
neg_7ZMN_cleaned__vhh_7XKD_cleaned_2.pdb,OK,1,0,17,1
neg_7ZMP_cleaned__vhh_7F16_cleaned_1.pdb,OK,1,0,16,1
neg_7ZMO_0_cleaned__vhh_7F23_cleaned_2.pdb,OK,2,0,18,1
neg_7ZMQ_cleaned__vhh_6X9U_cleaned_1.pdb,OK,0,0,16,0
neg_7ZMQ_cleaned__vhh_7LLL_cleaned_2.pdb,OK,1,0,29,1
neg_7ZMP_cleaned__vhh_8CYJ_0_cleaned_2.pdb,OK,1,0,9,0
neg_7ZMS_cleaned__vhh_6B73_0_cleaned_1.pdb,OK,2,0,18,0
neg_7ZMS_cleaned__vhh_6GJU_1_cleaned_2.pdb,OK,1,1,56,1
neg_7ZMR_cleaned__vhh_8HXR_cleaned_1.pdb,OK,0,0,1,0
neg_7ZMV_cleaned__vhh_6OQ6_cleaned_1.pdb,OK,0,0,4,0
neg_7ZMT_cleaned__vhh_8DI5_cleaned_2.pdb,OK,0,0,10,0
neg_7ZMT_cleaned__vhh_5F7L_cleaned_1.pdb,OK,0,0,12,0
neg_7ZOX_0_cleaned__vhh_5J1S_cleaned_1.pdb,OK,0,1,52,2
neg_7ZOX_0_cleaned__vhh_7LZP_1_cleaned_2.pdb,OK,2,0,19,5
neg_7ZMV_cleaned__vhh_8CXR_0_cleaned_2.pdb,OK,1,0,8,2
neg_7ZQT_cleaned__vhh_6OCD_cleaned_1.pdb,OK,0,0,12,1
neg_7ZW1_cleaned__vhh_7MDW_cleaned_1.pdb,OK,0,1,36,3
neg_7ZQT_cleaned__vhh_7TYY_cleaned_2.pdb,OK,1,0,31,2
neg_7ZXU_cleaned__vhh_6IR2_cleaned_1.pdb,OK,0,0,22,0
neg_7ZOX_1_cleaned__vhh_4Y8D_cleaned_2.pdb,OK,1,1,10,4
neg_7ZW1_cleaned__vhh_7NFT_cleaned_2.pdb,OK,1,0,18,0
neg_7ZXU_cleaned__vhh_6OS0_cleaned_2.pdb,OK,1,1,31,0
neg_7ZYI_cleaned__vhh_7UPM_cleaned_1.pdb,OK,0,0,3,0
neg_7ZYI_cleaned__vhh_8PM2_cleaned_2.pdb,OK,2,0,9,2
neg_7ZOX_1_cleaned__vhh_7N9A_cleaned_1.pdb,OK,0,0,17,1
neg_8ACF_cleaned__vhh_6GS1_cleaned_2.pdb,OK,0,0,18,2
neg_8ACF_cleaned__vhh_6UKT_3_cleaned_1.pdb,OK,1,0,7,1
neg_8ACI_cleaned__vhh_7BTS_cleaned_1.pdb,OK,0,0,15,1
neg_8A67_cleaned__vhh_6APP_cleaned_2.pdb,OK,2,0,56,3
neg_8A67_cleaned__vhh_6ZG3_cleaned_1.pdb,OK,1,2,72,1
neg_8ACI_cleaned__vhh_8F0K_cleaned_2.pdb,OK,0,0,7,0
neg_8AFH_1_cleaned__vhh_7VQX_cleaned_2.pdb,OK,0,0,45,1
neg_8AFH_1_cleaned__vhh_9LM6_cleaned_1.pdb,OK,1,0,15,4
neg_8AFM_cleaned__vhh_8FLQ_cleaned_1.pdb,OK,2,0,51,4
neg_8AFM_cleaned__vhh_9J7Y_cleaned_2.pdb,OK,2,0,29,3
neg_8AHL_2_cleaned__vhh_8AJB_2_cleaned_1.pdb,OK,2,0,17,2
neg_8AFH_0_cleaned__vhh_7UNZ_cleaned_2.pdb,OK,3,0,13,1
neg_8AIA_1_cleaned__vhh_5F1K_cleaned_1.pdb,OK,0,0,16,1
neg_8AIA_0_cleaned__vhh_4ZG1_cleaned_1.pdb,OK,3,0,34,5
neg_8AHL_2_cleaned__vhh_8AJB_2_cleaned_2.pdb,OK,2,0,18,2
neg_8AIX_1_cleaned__vhh_5F1K_cleaned_2.pdb,OK,0,0,15,1
neg_8AFH_0_cleaned__vhh_3R0M_cleaned_1.pdb,OK,2,0,20,1
neg_8AIA_1_cleaned__vhh_8H4L_cleaned_2.pdb,OK,1,0,33,4
neg_8AOK_cleaned__vhh_7PQQ_cleaned_2.pdb,OK,0,1,22,0
neg_8AIX_1_cleaned__vhh_8UY6_cleaned_1.pdb,OK,2,0,25,6
neg_8AOK_cleaned__vhh_6CSY_cleaned_1.pdb,OK,1,0,56,2
neg_8AOM_cleaned__vhh_5F7L_cleaned_1.pdb,OK,0,1,16,1
neg_8AIA_0_cleaned__vhh_7OLZ_cleaned_2.pdb,OK,5,0,67,8
neg_8APY_cleaned__vhh_8F6U_cleaned_1.pdb,OK,1,0,41,1
neg_8APY_cleaned__vhh_8RMK_cleaned_2.pdb,OK,0,0,57,0
neg_8B17_cleaned__vhh_8JIT_cleaned_2.pdb,OK,1,0,29,0
neg_8B17_cleaned__vhh_7SP7_1_cleaned_1.pdb,OK,1,0,27,1
neg_8B19_cleaned__vhh_6EY0_0_cleaned_1.pdb,OK,3,1,35,5
neg_8B18_cleaned__vhh_6QV2_cleaned_2.pdb,OK,2,0,21,4
neg_8B19_cleaned__vhh_8B1F_cleaned_2.pdb,OK,1,0,42,2
neg_8AJB_2_cleaned__vhh_5F7L_cleaned_2.pdb,OK,4,0,32,8
neg_8B1B_cleaned__vhh_8S0L_cleaned_2.pdb,OK,2,0,10,1
neg_8B1A_cleaned__vhh_8JXS_cleaned_1.pdb,OK,2,0,51,1
neg_8B1A_cleaned__vhh_4S10_cleaned_2.pdb,OK,1,0,29,4
neg_8B1C_cleaned__vhh_7NVM_cleaned_2.pdb,OK,2,1,41,4
neg_8B1E_cleaned__vhh_7A17_1_cleaned_2.pdb,OK,2,0,26,2
neg_8B1F_cleaned__vhh_7SP9_0_cleaned_1.pdb,OK,1,0,23,0
neg_8B1D_cleaned__vhh_6LMK_cleaned_2.pdb,OK,0,0,28,0
neg_8B1G_cleaned__vhh_5F9D_cleaned_2.pdb,OK,1,0,6,1
neg_8B1F_cleaned__vhh_8S0M_cleaned_2.pdb,OK,2,0,31,4
neg_8B1H_cleaned__vhh_6U54_cleaned_2.pdb,OK,1,0,10,2
neg_8B1G_cleaned__vhh_7JOZ_cleaned_1.pdb,OK,1,1,31,0
neg_8B1H_cleaned__vhh_7D68_cleaned_1.pdb,OK,1,0,23,0
neg_8B1I_cleaned__vhh_9IQP_cleaned_1.pdb,OK,0,0,16,1
neg_8B1I_cleaned__vhh_7KBK_cleaned_2.pdb,OK,1,0,18,1
neg_8B1K_cleaned__vhh_5KU2_1_cleaned_2.pdb,OK,0,0,27,0
neg_8B7W_cleaned__vhh_4LGR_cleaned_2.pdb,OK,0,1,22,0
neg_8B7W_cleaned__vhh_5FV2_cleaned_1.pdb,OK,0,0,0,1
neg_8B1J_cleaned__vhh_6CSY_cleaned_1.pdb,OK,1,0,14,0
neg_8B8I_0_cleaned__vhh_4KDT_cleaned_2.pdb,OK,0,1,74,4
neg_8B8I_0_cleaned__vhh_7S2R_cleaned_1.pdb,OK,2,1,66,4
neg_8B1K_cleaned__vhh_8YBN_cleaned_1.pdb,OK,3,2,33,2
neg_8BEV_cleaned__vhh_4LSV_cleaned_1.pdb,OK,0,0,15,1
neg_8BE2_cleaned__vhh_3ZKX_0_cleaned_2.pdb,OK,0,0,19,0
neg_8BH5_cleaned__vhh_6X04_cleaned_1.pdb,OK,1,0,24,0
neg_8BH5_cleaned__vhh_7NDF_cleaned_2.pdb,OK,1,0,12,1
neg_8BPK_cleaned__vhh_3ZLQ_cleaned_1.pdb,OK,0,0,0,0
neg_8BE2_cleaned__vhh_3ZKQ_cleaned_1.pdb,OK,2,0,22,1
neg_8BPK_cleaned__vhh_7CKX_cleaned_2.pdb,OK,1,0,7,2
neg_8BVR_cleaned__vhh_7MDW_1_cleaned_2.pdb,OK,0,0,31,1
neg_8BVS_cleaned__vhh_7NOW_cleaned_1.pdb,OK,0,0,26,1
neg_8BVR_cleaned__vhh_9FZC_cleaned_1.pdb,OK,0,0,21,1
neg_8BVT_cleaned__vhh_4W6X_cleaned_1.pdb,OK,0,1,33,0
neg_8BVS_cleaned__vhh_8HBG_1_cleaned_2.pdb,OK,1,0,6,0
neg_8C3K_cleaned__vhh_6ITC_0_cleaned_1.pdb,OK,0,0,39,1
neg_8C3K_cleaned__vhh_8BVR_cleaned_2.pdb,OK,1,0,50,1
neg_8C3L_cleaned__vhh_8C3K_cleaned_1.pdb,OK,1,0,21,0
neg_8C3L_cleaned__vhh_8HBJ_2_cleaned_2.pdb,OK,1,0,29,1
neg_8C5H_cleaned__vhh_6V7Z_cleaned_2.pdb,OK,1,0,6,0
neg_8C8P_cleaned__vhh_7SAK_cleaned_1.pdb,OK,0,0,27,0
neg_8C5H_cleaned__vhh_8F2A_cleaned_1.pdb,OK,1,0,33,1
neg_8C8P_cleaned__vhh_6H6Z_cleaned_2.pdb,OK,0,0,38,0
neg_8CWV_cleaned__vhh_7VUJ_cleaned_2.pdb,OK,0,1,27,0
neg_8CWU_cleaned__vhh_7SP8_1_cleaned_1.pdb,OK,3,0,69,1
neg_8CWU_cleaned__vhh_5MP2_1_cleaned_2.pdb,OK,0,1,36,1
neg_8CXR_0_cleaned__vhh_5NBM_cleaned_2.pdb,OK,2,0,13,0
neg_8CXR_0_cleaned__vhh_8EW6_cleaned_1.pdb,OK,2,0,12,1
neg_8CY7_cleaned__vhh_7CKW_cleaned_2.pdb,OK,0,0,16,0
neg_8CYJ_0_cleaned__vhh_6B3J_cleaned_2.pdb,OK,0,0,23,0
neg_8CWV_cleaned__vhh_6F2G_cleaned_1.pdb,OK,0,0,8,0
neg_8CYJ_0_cleaned__vhh_8F6V_cleaned_1.pdb,OK,1,0,13,0
neg_8CYJ_1_cleaned__vhh_7FBK_cleaned_1.pdb,OK,0,0,10,1
neg_8CYJ_3_cleaned__vhh_4NC2_cleaned_2.pdb,OK,0,0,38,1
neg_8CYJ_3_cleaned__vhh_5LWF_1_cleaned_1.pdb,OK,1,0,24,0
neg_8CYJ_cleaned__vhh_7MDW_cleaned_1.pdb,OK,1,0,17,1
neg_8CYJ_2_cleaned__vhh_6GWN_1_cleaned_2.pdb,OK,1,0,2,3
neg_8CYJ_1_cleaned__vhh_8DAM_cleaned_2.pdb,OK,1,0,17,0
neg_8CYJ_2_cleaned__vhh_7D30_cleaned_1.pdb,OK,1,0,1,3
neg_8CYJ_cleaned__vhh_7X2M_cleaned_2.pdb,OK,1,1,28,1
neg_8DB4_cleaned__vhh_6JB5_cleaned_1.pdb,OK,0,0,5,1
neg_8DCR_cleaned__vhh_8QZ3_cleaned_1.pdb,OK,1,0,4,3
neg_8DCR_cleaned__vhh_8F76_cleaned_2.pdb,OK,0,0,16,0
neg_8DCS_cleaned__vhh_7OLZ_0_cleaned_2.pdb,OK,0,0,9,1
neg_8DI5_cleaned__vhh_7XTC_cleaned_2.pdb,OK,0,2,42,1
neg_8DLY_cleaned__vhh_7SSZ_cleaned_1.pdb,OK,0,0,28,3
neg_8DI5_cleaned__vhh_5JA9_1_cleaned_1.pdb,OK,0,0,39,0
neg_8DLY_cleaned__vhh_8EE2_0_cleaned_2.pdb,OK,0,0,18,2
neg_8DM0_cleaned__vhh_6X9V_cleaned_2.pdb,OK,0,0,64,1
neg_8DQU_cleaned__vhh_4NBX_cleaned_2.pdb,OK,0,2,41,2
neg_8DCS_cleaned__vhh_8JIT_cleaned_1.pdb,OK,0,0,12,0
neg_8DQU_cleaned__vhh_7TYF_cleaned_1.pdb,OK,0,0,21,1
neg_8DTN_cleaned__vhh_4NC2_cleaned_1.pdb,OK,0,1,22,0
neg_8DTU_cleaned__vhh_5MY6_cleaned_2.pdb,OK,2,0,9,0
neg_8DTU_cleaned__vhh_8IQ4_cleaned_1.pdb,OK,0,0,14,1
neg_8DM0_cleaned__vhh_7CFM_cleaned_1.pdb,OK,0,2,52,0
neg_8DFL_cleaned__vhh_3OGO_cleaned_2.pdb,OK,2,0,10,0
neg_8DYP_cleaned__vhh_7LLY_cleaned_1.pdb,OK,1,0,27,0
neg_8DFL_cleaned__vhh_8IZB_cleaned_1.pdb,OK,4,1,39,1
neg_8DYP_cleaned__vhh_6GCI_cleaned_2.pdb,OK,0,0,9,0
neg_8EE2_0_cleaned__vhh_4LHQ_cleaned_1.pdb,OK,3,0,22,5
neg_8EE2_1_cleaned__vhh_4ORZ_cleaned_1.pdb,OK,1,0,19,3
neg_8EE2_1_cleaned__vhh_6U12_cleaned_2.pdb,OK,0,1,9,2
neg_8EE2_0_cleaned__vhh_7Y9V_cleaned_2.pdb,OK,1,0,14,3
neg_8ELO_cleaned__vhh_5F7K_cleaned_2.pdb,OK,0,0,8,0
neg_8ELP_cleaned__vhh_7XJI_cleaned_1.pdb,OK,0,0,36,1
neg_8ELP_cleaned__vhh_8KH5_cleaned_2.pdb,OK,0,0,13,2
neg_8ELO_cleaned__vhh_7MBX_cleaned_1.pdb,OK,1,1,50,3
neg_8ELQ_cleaned__vhh_5U4M_cleaned_1.pdb,OK,0,0,20,1
neg_8ELN_cleaned__vhh_7USV_cleaned_1.pdb,OK,1,1,19,1
neg_8ELQ_cleaned__vhh_6CWG_cleaned_2.pdb,OK,0,0,10,0
neg_8ELN_cleaned__vhh_9LJJ_cleaned_2.pdb,OK,1,0,4,4
neg_8EMZ_cleaned__vhh_5VXL_cleaned_2.pdb,OK,0,0,10,2
neg_8EN0_cleaned__vhh_5LWF_1_cleaned_2.pdb,OK,0,1,15,2
neg_8EN0_cleaned__vhh_6E3Y_cleaned_1.pdb,OK,0,0,10,1
neg_8EMZ_cleaned__vhh_7KJI_cleaned_1.pdb,OK,2,0,26,2
neg_8EN3_cleaned__vhh_6U55_cleaned_2.pdb,OK,1,0,12,2
neg_8EN2_cleaned__vhh_7UNZ_cleaned_2.pdb,OK,0,0,0,0
neg_8EN2_cleaned__vhh_7XTP_cleaned_1.pdb,OK,0,0,10,1
neg_8EW6_cleaned__vhh_4HEM_0_cleaned_2.pdb,OK,0,0,0,0
neg_8EN3_cleaned__vhh_7SAI_cleaned_1.pdb,OK,3,0,22,6
neg_8EVD_1_cleaned__vhh_6UHT_1_cleaned_1.pdb,OK,1,0,8,2
neg_8EQB_cleaned__vhh_7Y36_cleaned_2.pdb,OK,0,0,0,0
neg_8EQB_cleaned__vhh_8ONT_cleaned_1.pdb,OK,1,0,7,2
neg_8EVD_1_cleaned__vhh_8PYR_cleaned_2.pdb,OK,1,0,14,2
neg_8F6U_1_cleaned__vhh_6HHU_0_cleaned_1.pdb,OK,0,0,9,3
neg_8F6U_1_cleaned__vhh_8QZ4_cleaned_2.pdb,OK,0,0,6,2
neg_8F6U_cleaned__vhh_6GS7_cleaned_1.pdb,OK,0,0,7,0
neg_8F6U_cleaned__vhh_7R1Z_0_cleaned_2.pdb,OK,1,0,10,0
neg_8F6V_cleaned__vhh_6LPB_cleaned_2.pdb,OK,1,0,58,7
neg_8F6V_cleaned__vhh_7Q3R_1_cleaned_1.pdb,OK,2,0,51,1
neg_8FLQ_cleaned__vhh_8HGI_0_cleaned_2.pdb,OK,7,0,17,8
neg_8F76_cleaned__vhh_8K3K_cleaned_1.pdb,OK,3,1,26,9
neg_8FXS_cleaned__vhh_7O3B_cleaned_1.pdb,OK,0,0,17,0
neg_8FXV_cleaned__vhh_7A17_1_cleaned_1.pdb,OK,2,0,30,0
neg_8G72_cleaned__vhh_6H7K_1_cleaned_1.pdb,OK,0,1,23,0
neg_8G0I_cleaned__vhh_7A4T_cleaned_1.pdb,OK,1,0,40,4
neg_8G72_cleaned__vhh_7C8W_cleaned_2.pdb,OK,0,1,4,0
neg_8G0W_cleaned__vhh_6OBG_cleaned_2.pdb,OK,1,0,21,0
neg_8G0W_cleaned__vhh_8H63_cleaned_1.pdb,OK,0,0,6,1
neg_8GHR_cleaned__vhh_4BFB_0_cleaned_1.pdb,OK,0,0,3,0
neg_8GJR_cleaned__vhh_6SGE_cleaned_1.pdb,OK,0,0,6,1
neg_8GNI_cleaned__vhh_6HHU_1_cleaned_2.pdb,OK,0,1,48,0
neg_8GNI_cleaned__vhh_8BZY_cleaned_1.pdb,OK,0,0,44,1
neg_8GNJ_cleaned__vhh_7ZMT_cleaned_1.pdb,OK,1,0,44,0
neg_8GQ5_cleaned__vhh_6V7Z_cleaned_2.pdb,OK,0,1,72,0
neg_8GQ5_cleaned__vhh_7ZKW_cleaned_1.pdb,OK,1,0,63,2
neg_8GZ5_cleaned__vhh_4X7D_0_cleaned_2.pdb,OK,0,0,39,1
neg_8GZ5_cleaned__vhh_6GJU_cleaned_1.pdb,OK,3,0,53,2
neg_8H3Y_0_cleaned__vhh_6WAQ_cleaned_1.pdb,OK,0,0,19,1
neg_8H3Y_0_cleaned__vhh_7QJI_0_cleaned_2.pdb,OK,1,0,10,2
neg_8H3X_cleaned__vhh_6GKD_0_cleaned_1.pdb,OK,2,0,35,1
neg_8H5T_cleaned__vhh_7SLA_cleaned_2.pdb,OK,0,0,30,1
neg_8H5U_cleaned__vhh_7T5F_3_cleaned_1.pdb,OK,1,0,34,0
neg_8H5T_cleaned__vhh_8YBM_cleaned_1.pdb,OK,0,1,22,1
neg_8H5U_cleaned__vhh_7TYL_cleaned_2.pdb,OK,1,0,64,0
neg_8H63_cleaned__vhh_7F55_cleaned_1.pdb,OK,2,0,16,1
neg_8H63_cleaned__vhh_8HBJ_2_cleaned_2.pdb,OK,1,0,49,3
neg_8H91_1_cleaned__vhh_6TYL_0_cleaned_1.pdb,OK,0,1,42,0
neg_8H91_cleaned__vhh_7KJH_cleaned_1.pdb,OK,1,0,47,0
neg_8H91_cleaned__vhh_7N0I_cleaned_2.pdb,OK,0,1,66,0
neg_8H91_1_cleaned__vhh_7CZ0_1_cleaned_2.pdb,OK,0,1,37,0
neg_8HAO_cleaned__vhh_8HDP_cleaned_1.pdb,OK,2,0,25,1
neg_8HBG_1_cleaned__vhh_7PQQ_cleaned_1.pdb,OK,1,0,25,4
neg_8HBG_1_cleaned__vhh_8H5T_cleaned_2.pdb,OK,3,0,8,5
neg_8HBJ_2_cleaned__vhh_6B20_cleaned_2.pdb,OK,1,0,22,1
neg_8HBI_1_cleaned__vhh_7JJO_cleaned_2.pdb,OK,3,0,15,1
neg_8HBI_1_cleaned__vhh_7T5F_2_cleaned_1.pdb,OK,1,0,0,1
neg_8HBJ_2_cleaned__vhh_7LZP_4_cleaned_1.pdb,OK,0,0,16,1
neg_8HDO_cleaned__vhh_7SK7_cleaned_2.pdb,OK,2,1,53,6
neg_8HDO_cleaned__vhh_7XP4_cleaned_1.pdb,OK,3,0,33,1
neg_8HDP_cleaned__vhh_6H7L_cleaned_1.pdb,OK,1,0,32,3
neg_8HBJ_3_cleaned__vhh_7WCN_cleaned_2.pdb,OK,2,0,5,0
neg_8HDP_cleaned__vhh_7MDW_cleaned_2.pdb,OK,2,0,23,9
neg_8HGI_0_cleaned__vhh_4KDT_cleaned_2.pdb,OK,1,0,27,1
neg_8HGI_0_cleaned__vhh_5F8R_cleaned_1.pdb,OK,0,0,2,0
neg_8HEG_cleaned__vhh_4KML_cleaned_1.pdb,OK,0,2,56,1
neg_8HEG_cleaned__vhh_7LZP_4_cleaned_2.pdb,OK,0,0,3,1
neg_8HBJ_3_cleaned__vhh_9E7K_cleaned_1.pdb,OK,1,0,7,2
neg_8HNN_cleaned__vhh_7JOZ_cleaned_1.pdb,OK,0,0,5,0
neg_8HNN_cleaned__vhh_7JV5_cleaned_2.pdb,OK,1,0,7,0
neg_8HR2_0_cleaned__vhh_5O04_2_cleaned_2.pdb,OK,2,0,5,1
neg_8HR2_0_cleaned__vhh_6GK4_cleaned_1.pdb,OK,2,0,63,5
neg_8HR2_1_cleaned__vhh_7C8V_cleaned_1.pdb,OK,0,1,18,0
neg_8HR2_1_cleaned__vhh_7CKX_cleaned_2.pdb,OK,1,0,12,0
neg_8HXR_cleaned__vhh_4PGJ_1_cleaned_1.pdb,OK,0,0,19,0
neg_8HXQ_cleaned__vhh_7A17_cleaned_1.pdb,OK,0,0,31,2
neg_8HXR_cleaned__vhh_5M2M_cleaned_2.pdb,OK,0,0,51,0
neg_8HXQ_cleaned__vhh_7AZB_cleaned_2.pdb,OK,0,0,35,0
neg_8IEE_cleaned__vhh_7R24_1_cleaned_2.pdb,OK,3,0,27,3
neg_8IEE_cleaned__vhh_7ZKZ_0_cleaned_1.pdb,OK,2,0,36,3
neg_8ILX_0_cleaned__vhh_5M2M_cleaned_2.pdb,OK,0,0,22,3
neg_8ILX_0_cleaned__vhh_8G0W_cleaned_1.pdb,OK,1,0,7,2
neg_8IM1_0_cleaned__vhh_6IBB_1_cleaned_1.pdb,OK,0,0,0,0
neg_8IM1_2_cleaned__vhh_8GHR_cleaned_2.pdb,OK,0,0,42,2
neg_8IM1_2_cleaned__vhh_7Z1C_0_cleaned_1.pdb,OK,1,0,9,4
neg_8IM1_0_cleaned__vhh_6ITC_0_cleaned_2.pdb,OK,3,0,13,4
neg_8JJV_cleaned__vhh_8DTN_cleaned_1.pdb,OK,0,1,40,0
neg_8JJV_cleaned__vhh_9ERW_cleaned_2.pdb,OK,2,0,36,0
neg_8JLY_cleaned__vhh_8IM1_2_cleaned_2.pdb,OK,0,0,14,1
neg_8K3K_cleaned__vhh_2X6M_cleaned_2.pdb,OK,0,0,11,0
neg_8K3K_cleaned__vhh_6RAN_cleaned_1.pdb,OK,0,0,14,0
neg_8ODX_cleaned__vhh_7Z1B_0_cleaned_1.pdb,OK,0,0,2,0
neg_8ODX_cleaned__vhh_8AJB_2_cleaned_2.pdb,OK,0,0,4,0
neg_8PIH_cleaned__vhh_5LHP_cleaned_1.pdb,OK,0,0,20,0
neg_8OWW_cleaned__vhh_5IP4_cleaned_1.pdb,OK,1,0,16,1
neg_8OWW_cleaned__vhh_7Y9V_cleaned_2.pdb,OK,1,0,38,1
neg_8PIJ_cleaned__vhh_6GWN_0_cleaned_1.pdb,OK,0,0,0,0
neg_8PIH_cleaned__vhh_6GKD_1_cleaned_2.pdb,OK,2,1,16,3
neg_8ONT_cleaned__vhh_7QJI_0_cleaned_1.pdb,OK,1,0,18,2
neg_8PIJ_cleaned__vhh_8H3X_cleaned_2.pdb,OK,0,0,1,0
neg_8PIZ_cleaned__vhh_7D3S_cleaned_2.pdb,OK,0,0,6,1
neg_8PIZ_cleaned__vhh_7QIC_0_cleaned_1.pdb,OK,0,0,3,0
neg_8PJP_cleaned__vhh_7F1G_cleaned_2.pdb,OK,0,0,3,0
neg_8PJP_cleaned__vhh_1ZV5_cleaned_1.pdb,OK,1,0,9,0
neg_8PKC_cleaned__vhh_7BC6_cleaned_2.pdb,OK,0,2,17,4
neg_8PKC_cleaned__vhh_7X2J_cleaned_1.pdb,OK,1,0,30,1
neg_8ONT_cleaned__vhh_5IMK_cleaned_2.pdb,OK,2,0,21,2
neg_8PYR_cleaned__vhh_2P44_cleaned_2.pdb,OK,1,0,30,2
neg_8PYR_cleaned__vhh_7NDF_cleaned_1.pdb,OK,1,0,16,0
neg_8Q94_cleaned__vhh_4WGV_cleaned_2.pdb,OK,0,0,5,0
neg_8Q94_cleaned__vhh_7B17_0_cleaned_1.pdb,OK,0,0,3,0
neg_8Q95_cleaned__vhh_4X7D_0_cleaned_1.pdb,OK,1,1,38,1
neg_8QF4_cleaned__vhh_8F2B_cleaned_1.pdb,OK,1,1,39,1
neg_8QF5_cleaned__vhh_6JB8_cleaned_1.pdb,OK,0,0,35,0
neg_8Q95_cleaned__vhh_5VXK_cleaned_2.pdb,OK,1,0,25,1
neg_8QF4_cleaned__vhh_7O06_cleaned_2.pdb,OK,1,0,3,0
neg_8Q93_cleaned__vhh_7F1O_cleaned_2.pdb,OK,0,1,45,1
neg_8QF5_cleaned__vhh_7Z1B_0_cleaned_2.pdb,OK,0,1,34,0
neg_8QGZ_cleaned__vhh_7ME7_cleaned_1.pdb,OK,1,0,15,1
neg_8QGX_cleaned__vhh_7O3B_cleaned_1.pdb,OK,1,0,26,0
neg_8QGX_cleaned__vhh_8QGZ_cleaned_2.pdb,OK,1,1,43,0
neg_8QOT_cleaned__vhh_6Z20_cleaned_2.pdb,OK,1,0,9,2
neg_8QOT_cleaned__vhh_7VKE_cleaned_1.pdb,OK,2,0,13,1
neg_8QW4_cleaned__vhh_6FE4_0_cleaned_1.pdb,OK,1,0,5,1
neg_8QZ1_cleaned__vhh_6HUJ_cleaned_1.pdb,OK,1,0,31,1
neg_8QZ1_cleaned__vhh_6I2G_cleaned_2.pdb,OK,1,0,18,2
neg_8QZ2_cleaned__vhh_7W1S_cleaned_2.pdb,OK,0,0,21,0
neg_8QW4_cleaned__vhh_6GJS_0_cleaned_2.pdb,OK,2,0,58,2
neg_8QZ3_cleaned__vhh_7ZMN_cleaned_1.pdb,OK,0,0,21,0
neg_8QZ3_cleaned__vhh_8F76_cleaned_2.pdb,OK,0,0,13,0
